id,scrape_id,host_id,host_listings_count,host_total_listings_count,latitude,longitude,accommodates,bathrooms,bedrooms,beds,square_feet,guests_included,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,percent_host_response_rate,price_in$,weekly_price_in$,monthly_price_in$,security_deposit_in$,cleaning_fee_in$,extra_people_in$,host_since,host_response_time,host_is_superhost,host_neighbourhood,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,city,state,country_code,is_location_exact,room_type,calendar_updated,has_availability,first_review,last_review,requires_license,instant_bookable,is_business_travel_ready,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,email_host_verifications,weibo_host_verifications,sesame_offline_host_verifications,jumio_host_verifications,manual_offline_host_verifications,government_id_host_verifications,work_email_host_verifications,reviews_host_verifications,offline_government_id_host_verifications,manual_online_host_verifications,kba_host_verifications,selfie_host_verifications,sesame_host_verifications,facebook_host_verifications,google_host_verifications,phone_host_verifications,identity_manual_host_verifications,is_bed_type_Real Bed,is_bed_type_Pull-out Sofa,is_bed_type_Futon,is_bed_type_Airbed,is_bed_type_Couch,is_property_type_Guest suite,is_property_type_Condominium,is_property_type_Apartment,is_property_type_House,is_property_type_Boat,is_property_type_Townhouse,is_property_type_Serviced apartment,is_property_type_Loft,is_property_type_Bed and breakfast,is_property_type_Bungalow,is_property_type_Other,is_property_type_Villa,is_property_type_Guesthouse,is_property_type_Boutique hotel,is_property_type_In-law,is_property_type_Barn,is_property_type_Hotel,is_property_type_Cottage
15342033,20191204162830,12243051,838.0,838.0,42.35593,-71.05794,2,1.0,0.0,1.0,,2,2,1125,1,2,2,365,2.0,360.8,12,36,66,248,51,11,91.0,9.0,9.0,9.0,10.0,10.0,9.0,147,147,0,0,1.34,99.0,128.0,,,400.0,95.0,5.0,2014-02-14,within an hour,0.0,Le Plateau,1.0,0.0,Downtown Crossing,Downtown,Boston,MA,US,1,Entire home/apt,today,1,2016-10-22,2019-11-17,1,1,0,strict_14_with_grace_period,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15344876,20191204162830,15198549,2.0,2.0,42.31628,-71.09564,1,2.0,1.0,1.0,,1,91,190,2,91,190,190,65.9,190.0,0,2,32,307,6,0,100.0,10.0,10.0,10.0,10.0,9.0,9.0,2,0,2,0,0.16,50.0,65.0,,,,40.0,0.0,2014-05-06,within a day,0.0,Roxbury,1.0,0.0,Roxbury,Roxbury,Boston,MA,US,1,Private room,2 months ago,1,2016-11-11,2018-08-11,1,0,0,moderate,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15375825,20191204162830,12243051,838.0,838.0,42.35572,-71.05922,2,1.0,0.0,1.0,,2,2,1124,1,2,365,365,2.0,365.0,13,13,13,188,25,3,87.0,9.0,10.0,10.0,9.0,9.0,9.0,147,147,0,0,0.66,99.0,127.0,,,400.0,95.0,5.0,2014-02-14,within an hour,0.0,Le Plateau,1.0,0.0,Downtown Crossing,Downtown,Boston,MA,US,1,Entire home/apt,today,1,2016-10-18,2019-05-27,1,1,0,strict_14_with_grace_period,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15376003,20191204162830,98244983,1.0,1.0,42.33488,-71.04501,2,1.0,1.0,1.0,,1,2,28,2,2,28,28,2.0,28.0,0,0,0,0,145,55,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,1,0,3.89,100.0,90.0,,,0.0,10.0,25.0,2016-10-05,within an hour,1.0,South Boston,1.0,1.0,South Boston,South Boston,Boston,MA,US,1,Private room,6 weeks ago,1,2016-11-13,2019-11-22,1,0,0,moderate,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15390344,20191204162830,12243051,838.0,838.0,42.35453,-71.05977,2,1.0,0.0,1.0,,2,2,1124,1,2,365,365,2.0,365.0,9,11,39,221,20,3,92.0,10.0,10.0,10.0,10.0,10.0,9.0,147,147,0,0,0.52,99.0,129.0,,,400.0,94.0,5.0,2014-02-14,within an hour,0.0,Le Plateau,1.0,0.0,Downtown,Downtown,Boston,MA,US,1,Entire home/apt,today,1,2016-10-18,2019-08-03,1,1,0,strict_14_with_grace_period,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15390808,20191204162830,12243051,838.0,838.0,42.35602,-71.05939,2,1.0,0.0,1.0,,2,2,1124,1,2,365,365,2.0,365.0,14,34,64,246,39,14,94.0,10.0,9.0,10.0,10.0,10.0,9.0,147,147,0,0,1.03,99.0,129.0,,,400.0,93.0,5.0,2014-02-14,within an hour,0.0,Le Plateau,1.0,0.0,Downtown,Downtown,Boston,MA,US,1,Entire home/apt,today,1,2016-10-20,2019-11-17,1,1,0,strict_14_with_grace_period,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15390860,20191204162830,12243051,838.0,838.0,42.35521,-71.05955,2,1.0,0.0,1.0,,2,2,1124,1,2,365,365,2.0,365.0,15,34,64,246,48,11,92.0,10.0,10.0,10.0,10.0,10.0,9.0,147,147,0,0,1.26,99.0,129.0,,,400.0,93.0,5.0,2014-02-14,within an hour,0.0,Le Plateau,1.0,0.0,Downtown,Downtown,Boston,MA,US,1,Entire home/apt,today,1,2016-10-21,2019-10-26,1,1,0,strict_14_with_grace_period,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15397125,20191204162830,9410008,21.0,21.0,42.35024,-71.08895,8,2.5,4.0,5.0,,5,2,75,2,5,75,75,4.3,75.0,20,40,70,332,108,30,99.0,10.0,10.0,10.0,10.0,10.0,9.0,18,18,0,0,2.84,100.0,500.0,,,750.0,200.0,40.0,2013-10-13,within an hour,1.0,Back Bay,1.0,1.0,Back Bay,Back Bay,Boston,MA,US,0,Entire home/apt,yesterday,1,2016-10-19,2019-11-15,1,1,0,strict_14_with_grace_period,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15405175,20191204162830,98610252,1.0,1.0,42.38101,-71.03065,3,1.0,1.0,1.0,,1,1,1125,1,1,1125,1125,1.0,1125.0,2,2,2,10,108,21,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1,0,0,2.86,100.0,155.0,,,0.0,40.0,0.0,2016-10-07,within an hour,1.0,East Boston,1.0,1.0,East Boston,East Boston,Boston,MA,US,1,Entire home/apt,today,1,2016-10-28,2019-12-01,1,1,0,moderate,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15407065,20191204162830,12243051,838.0,838.0,42.35422,-71.06004,4,2.0,2.0,2.0,,4,2,1124,2,2,365,365,2.0,365.0,17,44,65,235,66,9,91.0,9.0,9.0,10.0,9.0,10.0,9.0,147,147,0,0,1.73,99.0,237.0,,,400.0,110.0,5.0,2014-02-14,within an hour,0.0,Le Plateau,1.0,0.0,Downtown Crossing,Downtown,Boston,MA,US,1,Entire home/apt,today,1,2016-10-17,2019-11-10,1,1,0,strict_14_with_grace_period,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15407347,20191204162830,12243051,838.0,838.0,42.35602,-71.05917,3,1.0,1.0,2.0,,2,2,1124,2,2,365,365,2.0,365.0,7,33,59,234,74,14,86.0,9.0,9.0,10.0,9.0,10.0,8.0,147,147,0,0,1.95,99.0,137.0,,,400.0,106.0,5.0,2014-02-14,within an hour,0.0,Le Plateau,1.0,0.0,Downtown,Downtown,Boston,MA,US,1,Entire home/apt,today,1,2016-10-20,2019-11-05,1,1,0,strict_14_with_grace_period,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15407480,20191204162830,12243051,838.0,838.0,42.35578,-71.05778,2,1.0,0.0,1.0,,2,2,1124,1,2,365,365,2.0,365.0,0,1,12,194,48,9,93.0,10.0,10.0,10.0,10.0,10.0,9.0,147,147,0,0,1.26,99.0,128.0,,,400.0,94.0,5.0,2014-02-14,within an hour,0.0,Le Plateau,1.0,0.0,Downtown,Downtown,Boston,MA,US,1,Entire home/apt,today,1,2016-10-19,2019-11-08,1,1,0,strict_14_with_grace_period,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15412846,20191204162830,1937655,1.0,1.0,42.3536,-71.1254,2,2.0,1.0,1.0,,1,91,1125,91,91,1125,1125,91.0,1125.0,0,0,0,0,31,0,97.0,10.0,10.0,10.0,10.0,10.0,9.0,1,0,1,0,1.04,,85.0,,,0.0,10.0,0.0,2012-03-17,,0.0,Allston-Brighton,1.0,1.0,Allston-Brighton,Allston,Boston,MA,US,1,Private room,25 months ago,1,2017-06-21,2017-11-12,1,0,0,strict_14_with_grace_period,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15417450,20191204162830,814298,95.0,95.0,42.34978,-71.08888,8,1.0,3.0,4.0,,1,91,1124,91,91,1125,1125,91.0,1125.0,0,0,0,0,85,40,92.0,10.0,10.0,10.0,9.0,10.0,9.0,94,61,33,0,2.59,96.0,400.0,,,500.0,130.0,0.0,2011-07-13,within an hour,0.0,Roxbury,1.0,0.0,Back Bay,Back Bay,Boston,MA,US,1,Entire home/apt,3 weeks ago,1,2017-03-27,2019-10-25,1,1,0,strict_14_with_grace_period,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15429538,20191204162830,12164071,3.0,3.0,42.31344,-71.10818,2,2.0,1.0,1.0,,1,2,1125,2,2,1125,1125,2.0,1125.0,2,22,23,267,199,67,97.0,10.0,10.0,10.0,10.0,10.0,10.0,2,0,2,0,5.21,100.0,50.0,,,0.0,20.0,25.0,2014-02-11,within an hour,1.0,Jamaica Plain,1.0,1.0,Jamaica Plain,Jamaica Plain,Boston,MA,US,1,Private room,2 weeks ago,1,2016-10-16,2019-11-18,1,1,0,moderate,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15444930,20191204162830,12243051,838.0,838.0,42.35442,-71.05847,2,1.0,0.0,1.0,,2,2,1124,1,2,365,365,2.0,365.0,0,0,0,0,35,5,89.0,9.0,9.0,9.0,10.0,9.0,9.0,147,147,0,0,0.93,99.0,127.0,,,400.0,93.0,5.0,2014-02-14,within an hour,0.0,Le Plateau,1.0,0.0,Downtown Crossing,Downtown,Boston,MA,US,1,Entire home/apt,today,1,2016-11-05,2019-09-02,1,1,0,strict_14_with_grace_period,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15453527,20191204162830,18517776,30.0,30.0,42.31399,-71.09217,1,1.5,1.0,1.0,,1,91,365,91,91,365,365,91.0,365.0,30,60,90,365,5,0,100.0,10.0,10.0,10.0,10.0,9.0,10.0,30,0,30,0,0.13,91.0,36.0,,,300.0,40.0,0.0,2014-07-21,within an hour,0.0,Roxbury,1.0,1.0,Roxbury,Roxbury,Boston,MA,US,1,Private room,3 months ago,1,2016-10-11,2018-01-28,1,0,0,strict_14_with_grace_period,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15463154,20191204162830,12243051,838.0,838.0,42.35578,-71.05944,2,1.0,0.0,1.0,,2,2,1124,2,2,365,365,2.0,365.0,11,33,63,245,76,16,94.0,10.0,10.0,10.0,10.0,10.0,9.0,147,147,0,0,1.99,99.0,129.0,,,400.0,93.0,5.0,2014-02-14,within an hour,0.0,Le Plateau,1.0,0.0,Downtown,Downtown,Boston,MA,US,1,Entire home/apt,today,1,2016-10-16,2019-11-16,1,1,0,strict_14_with_grace_period,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15471042,20191204162830,66533138,8.0,8.0,42.36361,-71.0568,3,1.0,1.0,2.0,,2,1,99,2,10,99,99,8.0,99.0,10,27,57,237,186,40,95.0,9.0,9.0,10.0,10.0,10.0,9.0,4,4,0,0,4.96,93.0,130.0,,,250.0,65.0,20.0,2016-04-10,within an hour,0.0,North End,1.0,0.0,North End,North End,Boston,MA,US,1,Entire home/apt,6 days ago,1,2016-11-05,2019-10-29,1,0,0,strict_14_with_grace_period,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15476718,20191204162830,99345769,1.0,1.0,42.36182,-71.14011,2,1.0,1.0,1.0,,1,91,1125,91,91,1125,1125,91.0,1125.0,0,0,0,0,5,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,1,0,0.18,,85.0,,,,,10.0,2016-10-12,,0.0,Allston-Brighton,1.0,0.0,Allston-Brighton,Brighton,Boston,MA,US,1,Private room,19 months ago,1,2017-09-08,2018-04-28,1,1,0,flexible,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15483912,20191204162830,1238379,1.0,1.0,42.36782,-71.05708,2,1.0,1.0,1.0,,1,1,15,1,1,15,15,1.0,15.0,13,31,42,221,119,40,98.0,10.0,10.0,10.0,10.0,10.0,9.0,1,0,1,0,3.18,90.0,80.0,,,250.0,30.0,20.0,2011-10-02,within a day,0.0,North End,1.0,1.0,North End,North End,Boston,MA,US,1,Private room,yesterday,1,2016-11-06,2019-10-27,1,0,0,moderate,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15517432,20191204162830,99728847,2.0,2.0,42.34444,-71.07628,3,1.0,1.0,1.0,,2,91,1125,91,91,1125,1125,91.0,1125.0,20,40,70,295,228,55,96.0,10.0,9.0,10.0,10.0,10.0,9.0,2,2,0,0,6.09,80.0,200.0,,,150.0,50.0,50.0,2016-10-15,within an hour,1.0,South End,1.0,0.0,South End,South End,Boston,MA,US,1,Entire home/apt,6 weeks ago,1,2016-11-06,2019-11-17,1,1,0,flexible,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15521407,20191204162830,72139831,4.0,4.0,42.30911,-71.04698,2,1.0,1.0,1.0,,1,1,1125,1,1,1125,1125,1.0,1125.0,25,54,80,331,173,48,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0,1,0,4.6,100.0,75.0,,,0.0,26.0,20.0,2016-05-15,within an hour,1.0,Dorchester,1.0,0.0,Dorchester,Dorchester,Boston,MA,US,1,Private room,yesterday,1,2016-11-01,2019-11-18,1,1,0,flexible,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15528667,20191204162830,93820834,3.0,3.0,42.38185,-71.06891,1,1.0,1.0,1.0,,1,3,5,3,3,5,5,3.0,5.0,28,58,88,88,11,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,3,0,3,0,0.34,100.0,190.0,,,0.0,20.0,0.0,2016-09-06,within a few hours,1.0,Charlestown,1.0,1.0,Charlestown,Charlestown,Boston,MA,US,1,Private room,3 months ago,1,2017-04-06,2019-06-09,1,0,0,strict_14_with_grace_period,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15548410,20191204162830,11635304,1.0,1.0,42.33194,-71.10864,2,1.0,1.0,1.0,,2,1,14,1,5,14,14,1.1,14.0,16,43,73,73,317,78,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,1,0,8.36,100.0,99.0,,,0.0,35.0,0.0,2014-01-25,within an hour,1.0,Mission Hill,1.0,0.0,Mission Hill,Mission Hill,Boston,MA,US,1,Private room,a week ago,1,2016-10-23,2019-11-17,1,1,0,moderate,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15559436,20191204162830,100180968,2.0,2.0,42.35501,-71.12929,4,1.0,1.0,3.0,,2,91,1125,91,91,1125,1125,91.0,1125.0,8,38,60,130,313,117,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1,0,0,9.03,93.0,111.0,,,200.0,50.0,25.0,2016-10-18,within an hour,1.0,Allston-Brighton,1.0,0.0,Allston-Brighton,Allston,Boston,MA,US,1,Entire home/apt,today,1,2017-01-29,2019-11-24,1,1,0,moderate,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15580808,20191204162830,814298,95.0,95.0,42.3489,-71.09031,6,1.0,3.0,3.0,,1,91,1124,91,91,1125,1125,91.0,1125.0,0,0,0,0,67,27,90.0,9.0,10.0,10.0,9.0,10.0,9.0,94,61,33,0,2.13,96.0,300.0,,,500.0,130.0,0.0,2011-07-13,within an hour,0.0,Roxbury,1.0,0.0,Back Bay,Back Bay,Boston,MA,US,1,Entire home/apt,3 weeks ago,1,2017-05-05,2019-09-12,1,1,0,strict_14_with_grace_period,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15581890,20191204162830,814298,95.0,95.0,42.34843,-71.08859,6,1.0,3.0,3.0,,1,91,1124,91,91,1124,1124,91.0,1124.0,4,4,4,52,86,46,94.0,10.0,9.0,10.0,9.0,10.0,9.0,94,61,33,0,2.6,96.0,300.0,,,500.0,130.0,0.0,2011-07-13,within an hour,0.0,Roxbury,1.0,0.0,Back Bay,Back Bay,Boston,MA,US,1,Entire home/apt,3 weeks ago,1,2017-03-18,2019-11-17,1,0,0,strict_14_with_grace_period,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15582062,20191204162830,44341268,3.0,3.0,42.34754,-71.08414,2,1.0,0.0,1.0,,1,3,1125,3,3,1125,1125,3.0,1125.0,25,51,81,81,131,48,96.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1,0,0,3.47,100.0,249.0,,,200.0,80.0,0.0,2015-09-16,within an hour,1.0,Back Bay,1.0,1.0,Back Bay,Back Bay,Boston,MA,US,1,Entire home/apt,7 months ago,1,2016-10-28,2019-11-11,1,1,0,strict_14_with_grace_period,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15582521,20191204162830,66533138,8.0,8.0,42.3656,-71.05688,3,1.0,1.0,2.0,,2,1,1125,2,10,1125,1125,8.0,1125.0,30,60,90,270,151,32,96.0,10.0,9.0,10.0,10.0,10.0,9.0,4,4,0,0,4.02,93.0,107.0,,,350.0,65.0,20.0,2016-04-10,within an hour,0.0,North End,1.0,0.0,North End,North End,Boston,MA,US,0,Entire home/apt,5 weeks ago,1,2016-11-04,2019-11-13,1,1,0,strict_14_with_grace_period,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15616726,20191204162830,100685694,1.0,1.0,42.27664,-71.12639,8,1.0,3.0,5.0,,8,2,1125,2,2,1125,1125,2.0,1125.0,13,38,63,317,152,50,97.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1,0,0,4.03,100.0,195.0,,,250.0,90.0,15.0,2016-10-21,within an hour,1.0,Roslindale,1.0,1.0,Roslindale,Roslindale,Boston,MA,US,1,Entire home/apt,3 weeks ago,1,2016-10-30,2019-11-10,1,0,0,strict_14_with_grace_period,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15660279,20191204162830,25146457,14.0,14.0,42.35005,-71.06695,8,1.0,4.0,4.0,,3,1,15,1,1,15,15,1.0,15.0,24,54,82,100,138,43,98.0,10.0,10.0,10.0,10.0,10.0,9.0,1,1,0,0,3.69,100.0,353.0,,,0.0,250.0,50.0,2014-12-23,within an hour,1.0,Back Bay,1.0,0.0,Back Bay,Bay Village,Boston,MA,US,1,Entire home/apt,today,1,2016-11-08,2019-11-16,1,1,0,strict_14_with_grace_period,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15665707,20191204162830,16052189,8.0,8.0,42.23704,-71.13285,1,1.0,1.0,1.0,,1,91,1125,91,91,1125,1125,91.0,1125.0,3,33,63,338,8,3,90.0,9.0,9.0,10.0,10.0,10.0,9.0,8,3,5,0,0.22,100.0,44.0,,,,,0.0,2014-05-27,within an hour,0.0,Hyde Park,1.0,1.0,Hyde Park,Hyde Park,Boston,MA,US,1,Private room,4 months ago,1,2016-11-30,2019-07-27,1,0,0,strict_14_with_grace_period,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15665935,20191204162830,16052189,8.0,8.0,42.23576,-71.1324,1,1.0,1.0,1.0,,1,91,1125,91,91,1125,1125,91.0,1125.0,3,33,63,338,5,4,80.0,8.0,9.0,10.0,10.0,8.0,8.0,8,3,5,0,0.33,100.0,44.0,,,,,0.0,2014-05-27,within an hour,0.0,Hyde Park,1.0,1.0,Hyde Park,Hyde Park,Boston,MA,US,1,Private room,4 months ago,1,2018-09-02,2019-07-27,1,0,0,flexible,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15710997,20191204162830,6430732,3.0,3.0,42.29394,-71.06757,6,2.0,3.0,3.0,,3,28,93,2,28,93,93,15.5,93.0,19,49,79,220,124,49,97.0,10.0,10.0,10.0,10.0,10.0,10.0,2,2,0,0,3.65,100.0,160.0,,,200.0,60.0,40.0,2013-05-16,within an hour,1.0,Dorchester,1.0,0.0,Dorchester,Dorchester,Dorchester,MA,US,1,Entire home/apt,3 weeks ago,1,2017-02-19,2019-11-18,1,0,0,moderate,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15767124,20191204162830,59234220,8.0,8.0,42.3605,-71.06856,4,1.0,1.0,2.0,,2,28,365,28,28,365,365,28.0,365.0,1,1,1,2,102,6,97.0,10.0,10.0,10.0,10.0,10.0,9.0,7,7,0,0,2.87,100.0,169.0,,,0.0,350.0,65.0,2016-02-17,within an hour,0.0,Beacon Hill,1.0,0.0,Beacon Hill,Beacon Hill,Boston,MA,US,1,Entire home/apt,7 weeks ago,1,2017-01-01,2019-01-01,1,1,0,moderate,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15773389,20191204162830,78923625,1.0,1.0,42.34709,-71.09429,2,1.0,1.0,1.0,,1,91,1125,91,91,1125,1125,91.0,1125.0,0,0,0,0,4,0,80.0,9.0,8.0,10.0,10.0,10.0,9.0,1,0,1,0,0.13,,54.0,,,,,0.0,2016-06-20,,0.0,Fenway/Kenmore,1.0,1.0,Fenway/Kenmore,Fenway,Boston,MA,US,1,Private room,29 months ago,1,2017-06-07,2017-06-29,1,0,0,flexible,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15789680,20191204162830,45621468,1.0,1.0,42.34371,-71.13993,3,2.0,2.0,2.0,,1,28,62,28,28,62,62,28.0,62.0,30,60,90,365,65,0,98.0,9.0,10.0,10.0,10.0,10.0,10.0,1,0,1,0,1.95,,75.0,,,100.0,35.0,20.0,2015-10-02,,0.0,,1.0,1.0,Allston-Brighton,Brighton,Boston,MA,US,0,Private room,4 months ago,1,2017-03-10,2018-07-11,1,1,0,strict_14_with_grace_period,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15797699,20191204162830,28123912,2.0,2.0,42.35862,-71.0628,2,1.0,1.0,1.0,,1,91,1125,91,91,1125,1125,91.0,1125.0,0,0,24,204,103,4,91.0,10.0,9.0,10.0,10.0,10.0,9.0,1,1,0,0,2.78,100.0,160.0,,,400.0,110.0,0.0,2015-02-21,within an hour,0.0,Beacon Hill,1.0,1.0,Beacon Hill,Downtown,Boston,MA,US,1,Entire home/apt,4 months ago,1,2016-11-20,2019-09-24,1,0,0,strict_14_with_grace_period,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15821724,20191204162830,44448784,1.0,1.0,42.28048,-71.06978,3,1.0,2.0,2.0,,2,2,90,2,2,90,90,2.0,90.0,12,39,64,76,95,52,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1,0,0,5.17,100.0,100.0,,,100.0,40.0,20.0,2015-09-17,within an hour,1.0,Dorchester,1.0,0.0,Dorchester,Dorchester,Boston,MA,US,1,Entire home/apt,a week ago,1,2018-06-02,2019-11-11,1,1,0,moderate,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
